timestamp,cpu_usage_percentage,Assignments
02-04-2024 12:44,2.07,0
02-04-2024 12:45,0.17,0
02-04-2024 12:46,28.11,0
02-04-2024 12:47,24.66,0
02-04-2024 12:48,24.28,0
02-04-2024 12:49,26.53,0
02-04-2024 12:50,21,0
02-04-2024 12:51,3.13,0
02-04-2024 12:52,11.97,0
02-04-2024 12:53,21.69,0
02-04-2024 12:54,8.41,0
02-04-2024 12:55,20.62,0
02-04-2024 12:56,0.73,0
02-04-2024 12:57,9.18,0
02-04-2024 12:58,16.47,0
02-04-2024 12:59,18.96,0
02-04-2024 13:00,17.31,0
02-04-2024 13:01,20.93,0
02-04-2024 13:02,0.18,0
02-04-2024 13:03,3.03,0
02-04-2024 13:04,26.07,0
02-04-2024 13:05,20.45,0
02-04-2024 13:06,3.39,0
02-04-2024 13:07,25.26,0
02-04-2024 13:08,7.27,0
02-04-2024 13:09,14.35,0
02-04-2024 13:10,4.36,0
02-04-2024 13:11,21.3,0
02-04-2024 13:12,17.66,0
02-04-2024 13:13,6.33,0
02-04-2024 13:14,25.9,0
02-04-2024 13:15,12.04,0
02-04-2024 13:16,8.78,0
02-04-2024 13:17,4.57,0
02-04-2024 13:18,7.99,0
02-04-2024 13:19,0.66,0
02-04-2024 13:20,17.5,0
02-04-2024 13:21,25.27,0
02-04-2024 13:22,16.47,0
02-04-2024 13:23,6.58,0
02-04-2024 13:24,1.01,0
02-04-2024 13:25,6.44,0
02-04-2024 13:26,12.48,0
02-04-2024 13:27,22.79,0
02-04-2024 13:28,5.64,0
02-04-2024 13:29,21.59,0
02-04-2024 13:30,26.01,0
02-04-2024 13:31,13.62,0
02-04-2024 13:32,24.64,0
02-04-2024 13:33,16.64,0
02-04-2024 13:34,19.11,0
02-04-2024 13:35,15.79,0
02-04-2024 13:36,13.9,0
02-04-2024 13:37,7.04,0
02-04-2024 13:38,9.1,0
02-04-2024 13:39,8.7,0
02-04-2024 13:40,16.9,0
02-04-2024 13:41,3.6,0
02-04-2024 13:42,27.5,0
02-04-2024 13:43,21.62,0
02-04-2024 13:44,12.04,0
02-04-2024 13:45,6.72,0
02-04-2024 13:46,26.49,0
02-04-2024 13:47,24.71,0
02-04-2024 13:48,21.65,0
02-04-2024 13:49,8.15,0
02-04-2024 13:50,12.07,0
02-04-2024 13:51,3.08,0
02-04-2024 13:52,5.67,0
02-04-2024 13:53,23.49,0
02-04-2024 13:54,21.45,0
02-04-2024 13:55,17.8,0
02-04-2024 13:56,26.87,0
02-04-2024 13:57,17.5,0
02-04-2024 13:58,14.01,0
02-04-2024 13:59,10.21,0
02-04-2024 14:00,28.21,0
02-04-2024 14:01,2.48,0
02-04-2024 14:02,27.93,0
02-04-2024 14:03,24.8,0
02-04-2024 14:04,3.9,0
02-04-2024 14:05,16.95,0
02-04-2024 14:06,26,0
02-04-2024 14:07,17.15,0
02-04-2024 14:08,27.22,0
02-04-2024 14:09,28.29,0
02-04-2024 14:10,12.67,0
02-04-2024 14:11,11.32,0
02-04-2024 14:12,28.09,0
02-04-2024 14:13,20.25,0
02-04-2024 14:14,3.48,0
02-04-2024 14:15,1.27,0
02-04-2024 14:16,16.94,0
02-04-2024 14:17,27.91,0
02-04-2024 14:18,25.33,0
02-04-2024 14:19,101.65,1
02-04-2024 14:20,4.17,0
02-04-2024 14:21,7.63,0
02-04-2024 14:22,26.27,0
02-04-2024 14:23,5.48,0
02-04-2024 14:24,8.35,0
02-04-2024 14:25,3.89,0
02-04-2024 14:26,20.28,0
02-04-2024 14:27,28.32,0
02-04-2024 14:28,8.07,0
02-04-2024 14:29,14.26,0
02-04-2024 14:30,19.03,0
02-04-2024 14:31,29.98,0
02-04-2024 14:32,3.14,0
02-04-2024 14:33,14.96,0
02-04-2024 14:34,11.55,0
02-04-2024 14:35,25.97,0
02-04-2024 14:36,14.28,0
02-04-2024 14:37,3.33,0
02-04-2024 14:38,19.03,0
02-04-2024 14:39,23.12,0
02-04-2024 14:40,0.09,0
02-04-2024 14:41,25.77,0
02-04-2024 14:42,5.58,0
02-04-2024 14:43,16.56,0
02-04-2024 14:44,12.47,0
02-04-2024 14:45,21.59,0
02-04-2024 14:46,11.13,0
02-04-2024 14:47,26.09,0
02-04-2024 14:48,44.77,0
02-04-2024 14:49,19.43,0
02-04-2024 14:50,23.89,0
02-04-2024 14:51,22.62,0
02-04-2024 14:52,1.08,0
02-04-2024 14:53,11.84,0
02-04-2024 14:54,27.92,0
02-04-2024 14:55,3.77,0
02-04-2024 14:56,22.11,0
02-04-2024 14:57,29.24,0
02-04-2024 14:58,1.57,0
02-04-2024 14:59,20.47,0
02-04-2024 15:00,14.04,0
02-04-2024 15:01,17.38,0
02-04-2024 15:02,2.56,0
02-04-2024 15:03,1.29,0
02-04-2024 15:04,20.01,0
02-04-2024 15:05,24.7,0
02-04-2024 15:06,23.46,0
02-04-2024 15:07,16.31,0
02-04-2024 15:08,3,0
02-04-2024 15:09,20.64,0
02-04-2024 15:10,74.26,1
02-04-2024 15:11,27.33,0
02-04-2024 15:12,25.15,0
02-04-2024 15:13,21.28,0
02-04-2024 15:14,28.47,0
02-04-2024 15:15,0.94,0
02-04-2024 15:16,22.09,0
02-04-2024 15:17,9.91,0
02-04-2024 15:18,27.18,0
02-04-2024 15:19,8,0
02-04-2024 15:20,21.75,0
02-04-2024 15:21,26.33,0
02-04-2024 15:22,1.25,0
02-04-2024 15:23,11.93,0
02-04-2024 15:24,22.87,0
02-04-2024 15:25,13.65,0
02-04-2024 15:26,8.02,0
02-04-2024 15:27,6.59,0
02-04-2024 15:28,82.55,1
02-04-2024 15:29,25.71,0
02-04-2024 15:30,17.26,0
02-04-2024 15:31,2.29,0
02-04-2024 15:32,11.48,0
02-04-2024 15:33,11.03,0
02-04-2024 15:34,5.45,0
02-04-2024 15:35,13.07,0
02-04-2024 15:36,9.96,0
02-04-2024 15:37,10.25,0
02-04-2024 15:38,22.17,0
02-04-2024 15:39,6.7,0
02-04-2024 15:40,19.26,0
02-04-2024 15:41,17.12,0
02-04-2024 15:42,17.04,0
02-04-2024 15:43,19.89,0
02-04-2024 15:44,16.45,0
02-04-2024 15:45,54.81,0
02-04-2024 15:46,20.27,0
02-04-2024 15:47,16.41,0
02-04-2024 15:48,48.49,0
02-04-2024 15:49,18.18,0
02-04-2024 15:50,8.73,0
02-04-2024 15:51,6.21,0
02-04-2024 15:52,4.57,0
02-04-2024 15:53,26.98,0
02-04-2024 15:54,21.3,0
02-04-2024 15:55,28.12,0
02-04-2024 15:56,18.1,0
02-04-2024 15:57,14.2,0
02-04-2024 15:58,1.79,0
02-04-2024 15:59,20.15,0
02-04-2024 16:00,91.12,1
02-04-2024 16:01,29.71,0
02-04-2024 16:02,7.17,0
02-04-2024 16:03,15.92,0
02-04-2024 16:04,19.53,0
02-04-2024 16:05,19.34,0
02-04-2024 16:06,16.84,0
02-04-2024 16:07,23.31,0
02-04-2024 16:08,6.15,0
02-04-2024 16:09,20.78,0
02-04-2024 16:10,18.59,0
02-04-2024 16:11,82.73,1
02-04-2024 16:12,39.54,0
02-04-2024 16:13,9.45,0
02-04-2024 16:14,8.29,0
02-04-2024 16:15,29.45,0
02-04-2024 16:16,15.82,0
02-04-2024 16:17,44.95,0
02-04-2024 16:18,4.92,0
02-04-2024 16:19,19.28,0
02-04-2024 16:20,24.3,0
02-04-2024 16:21,28.42,0
02-04-2024 16:22,10.12,0
02-04-2024 16:23,21.75,0
02-04-2024 16:24,16.16,0
02-04-2024 16:25,1.82,0
02-04-2024 16:26,20.7,0
02-04-2024 16:27,20.7,0
02-04-2024 16:28,27.92,0
02-04-2024 16:29,14.92,0
02-04-2024 16:30,6.91,0
02-04-2024 16:31,1.34,0
02-04-2024 16:32,12.47,0
02-04-2024 16:33,9.06,0
02-04-2024 16:34,22.83,0
02-04-2024 16:35,142.55,1
02-04-2024 16:36,28.47,0
02-04-2024 16:37,3.15,0
02-04-2024 16:38,18.63,0
02-04-2024 16:39,27.86,0
02-04-2024 16:40,22.83,0
02-04-2024 16:41,16.41,0
02-04-2024 16:42,5.41,0
02-04-2024 16:43,13.76,0
02-04-2024 16:44,16.83,0
02-04-2024 16:45,25.92,0
02-04-2024 16:46,14.44,0
02-04-2024 16:47,26.93,0
02-04-2024 16:48,20.23,0
02-04-2024 16:49,4.11,0
02-04-2024 16:50,29.85,0
02-04-2024 16:51,15.82,0
02-04-2024 16:52,11.76,0
02-04-2024 16:53,19.77,0
02-04-2024 16:54,130.82,1
02-04-2024 16:55,19.1,0
02-04-2024 16:56,14.95,0
02-04-2024 16:57,12.2,0
02-04-2024 16:58,28.59,0
02-04-2024 16:59,15.68,0
02-04-2024 17:00,6.57,0
02-04-2024 17:01,13.77,0
02-04-2024 17:02,27.58,0
02-04-2024 17:03,5.28,0
02-04-2024 17:04,6.42,0
02-04-2024 17:05,0.39,0
02-04-2024 17:06,0.43,0
02-04-2024 17:07,24.88,0
02-04-2024 17:08,21.96,0
02-04-2024 17:09,10.65,0
02-04-2024 17:10,20.95,0
02-04-2024 17:11,11.86,0
02-04-2024 17:12,28.59,0
02-04-2024 17:13,29.01,0
02-04-2024 17:14,11.78,0
02-04-2024 17:15,25.63,0
02-04-2024 17:16,23.19,0
02-04-2024 17:17,9.3,0
02-04-2024 17:18,6.96,0
02-04-2024 17:19,13.75,0
02-04-2024 17:20,23.44,0
02-04-2024 17:21,28.81,0
02-04-2024 17:22,22.91,0
02-04-2024 17:23,25.66,0
02-04-2024 17:24,58.82,0
02-04-2024 17:25,25.06,0
02-04-2024 17:26,23.53,0
02-04-2024 17:27,11.31,0
02-04-2024 17:28,16.56,0
02-04-2024 17:29,24.14,0
02-04-2024 17:30,1.38,0
02-04-2024 17:31,24.24,0
02-04-2024 17:32,5.34,0
02-04-2024 17:33,15.44,0
02-04-2024 17:34,24.25,0
02-04-2024 17:35,7.61,0
02-04-2024 17:36,7.37,0
02-04-2024 17:37,12.08,0
02-04-2024 17:38,26.84,0
02-04-2024 17:39,0.01,0
02-04-2024 17:40,27.04,0
02-04-2024 17:41,4.61,0
02-04-2024 17:42,29.7,0
02-04-2024 17:43,28.65,0
02-04-2024 17:44,14.84,0
02-04-2024 17:45,85.1,1
02-04-2024 17:46,14.45,0
02-04-2024 17:47,19.06,0
02-04-2024 17:48,2.72,0
02-04-2024 17:49,0.98,0
02-04-2024 17:50,1.73,0
02-04-2024 17:51,13.33,0
02-04-2024 17:52,8.27,0
02-04-2024 17:53,18.66,0
02-04-2024 17:54,29.77,0
02-04-2024 17:55,11.59,0
02-04-2024 17:56,17.22,0
02-04-2024 17:57,12.47,0
02-04-2024 17:58,25.42,0
02-04-2024 17:59,27.07,0
02-04-2024 18:00,26.32,0
02-04-2024 18:01,29.23,0
02-04-2024 18:02,0.83,0
02-04-2024 18:03,25.19,0
02-04-2024 18:04,22.55,0
02-04-2024 18:05,6.86,0
02-04-2024 18:06,28.69,0
02-04-2024 18:07,4.45,0
02-04-2024 18:08,20.39,0
02-04-2024 18:09,6.75,0
02-04-2024 18:10,12.94,0
02-04-2024 18:11,21.57,0
02-04-2024 18:12,16.9,0
02-04-2024 18:13,121.13,1
02-04-2024 18:14,9.79,0
02-04-2024 18:15,25.19,0
02-04-2024 18:16,4.31,0
02-04-2024 18:17,106.29,1
02-04-2024 18:18,27.11,0
02-04-2024 18:19,25.38,0
02-04-2024 18:20,12.03,0
02-04-2024 18:21,22.89,0
02-04-2024 18:22,24.69,0
02-04-2024 18:23,26.67,0
02-04-2024 18:24,16.34,0
02-04-2024 18:25,6.13,0
02-04-2024 18:26,7.66,0
02-04-2024 18:27,8.87,0
02-04-2024 18:28,17.81,0
02-04-2024 18:29,0.98,0
02-04-2024 18:30,19.08,0
02-04-2024 18:31,10.93,0
02-04-2024 18:32,8.86,0
02-04-2024 18:33,26.38,0
02-04-2024 18:34,13.8,0
02-04-2024 18:35,2.85,0
02-04-2024 18:36,24.8,0
02-04-2024 18:37,1.43,0
02-04-2024 18:38,21.8,0
02-04-2024 18:39,23.22,0
02-04-2024 18:40,10.58,0
02-04-2024 18:41,24.74,0
02-04-2024 18:42,15.47,0
02-04-2024 18:43,13.9,0
02-04-2024 18:44,1.36,0
02-04-2024 18:45,8.7,0
02-04-2024 18:46,27.93,0
02-04-2024 18:47,11.75,0
02-04-2024 18:48,16.4,0
02-04-2024 18:49,15.96,0
02-04-2024 18:50,17.71,0
02-04-2024 18:51,1.84,0
02-04-2024 18:52,10.87,0
02-04-2024 18:53,122.34,1
02-04-2024 18:54,6.02,0
02-04-2024 18:55,6.11,0
02-04-2024 18:56,0.3,0
02-04-2024 18:57,13.12,0
02-04-2024 18:58,26.48,0
02-04-2024 18:59,1.56,0
02-04-2024 19:00,5.73,0
02-04-2024 19:01,9.3,0
02-04-2024 19:02,21.95,0
02-04-2024 19:03,112.68,1
02-04-2024 19:04,12.48,0
02-04-2024 19:05,22.77,0
02-04-2024 19:06,18.29,0
02-04-2024 19:07,26.88,0
02-04-2024 19:08,24.54,0
02-04-2024 19:09,7.58,0
02-04-2024 19:10,8.14,0
02-04-2024 19:11,3.76,0
02-04-2024 19:12,133.04,1
02-04-2024 19:13,29.99,0
02-04-2024 19:14,12.17,0
02-04-2024 19:15,6.61,0
02-04-2024 19:16,22.87,0
02-04-2024 19:17,16.27,0
02-04-2024 19:18,4.49,0
02-04-2024 19:19,11.42,0
02-04-2024 19:20,12.43,0
02-04-2024 19:21,22.61,0
02-04-2024 19:22,0.62,0
02-04-2024 19:23,8.07,0
02-04-2024 19:24,15.53,0
02-04-2024 19:25,8.07,0
02-04-2024 19:26,18.85,0
02-04-2024 19:27,14.46,0
02-04-2024 19:28,10.85,0
02-04-2024 19:29,28.48,0
02-04-2024 19:30,18.96,0
02-04-2024 19:31,3.9,0
02-04-2024 19:32,16.8,0
02-04-2024 19:33,79.93,1
02-04-2024 19:34,21.25,0
02-04-2024 19:35,5.16,0
02-04-2024 19:36,29.17,0
02-04-2024 19:37,13.46,0
02-04-2024 19:38,4.77,0
02-04-2024 19:39,5.41,0
02-04-2024 19:40,2.95,0
02-04-2024 19:41,24.11,0
02-04-2024 19:42,3.66,0
02-04-2024 19:43,3.75,0
02-04-2024 19:44,25.51,0
02-04-2024 19:45,10.34,0
02-04-2024 19:46,0.93,0
02-04-2024 19:47,1.56,0
02-04-2024 19:48,4.27,0
02-04-2024 19:49,6.4,0
02-04-2024 19:50,19.95,0
02-04-2024 19:51,116.1,1
02-04-2024 19:52,3.57,0
02-04-2024 19:53,35.1,0
02-04-2024 19:54,20.13,0
02-04-2024 19:55,13.06,0
02-04-2024 19:56,16.48,0
02-04-2024 19:57,9.36,0
02-04-2024 19:58,14.48,0
02-04-2024 19:59,15.2,0
02-04-2024 20:00,11.62,0
02-04-2024 20:01,27.2,0
02-04-2024 20:02,0.48,0
02-04-2024 20:03,23.47,0
02-04-2024 20:04,3.73,0
02-04-2024 20:05,23.93,0
02-04-2024 20:06,18.48,0
02-04-2024 20:07,25.3,0
02-04-2024 20:08,2.93,0
02-04-2024 20:09,16.77,0
02-04-2024 20:10,15.03,0
02-04-2024 20:11,21.19,0
02-04-2024 20:12,16.03,0
02-04-2024 20:13,16.22,0
02-04-2024 20:14,12.89,0
02-04-2024 20:15,9.27,0
02-04-2024 20:16,14.47,0
02-04-2024 20:17,3.55,0
02-04-2024 20:18,28.85,0
02-04-2024 20:19,21.43,0
02-04-2024 20:20,28.57,0
02-04-2024 20:21,6.8,0
02-04-2024 20:22,26.38,0
02-04-2024 20:23,24.26,0
02-04-2024 20:24,20.31,0
02-04-2024 20:25,18.75,0
02-04-2024 20:26,9.5,0
02-04-2024 20:27,24.49,0
02-04-2024 20:28,15.05,0
02-04-2024 20:29,2.13,0
02-04-2024 20:30,9.39,0
02-04-2024 20:31,28.06,0
02-04-2024 20:32,25.52,0
02-04-2024 20:33,22.3,0
02-04-2024 20:34,18.84,0
02-04-2024 20:35,7.43,0
02-04-2024 20:36,4.88,0
02-04-2024 20:37,5.61,0
02-04-2024 20:38,0.59,0
02-04-2024 20:39,11.72,0
02-04-2024 20:40,5.74,0
02-04-2024 20:41,12.35,0
02-04-2024 20:42,28.05,0
02-04-2024 20:43,12.92,0
02-04-2024 20:44,26.34,0
02-04-2024 20:45,18.17,0
02-04-2024 20:46,7.41,0
02-04-2024 20:47,10.68,0
02-04-2024 20:48,2.52,0
02-04-2024 20:49,10,0
02-04-2024 20:50,20.33,0
02-04-2024 20:51,2.16,0
02-04-2024 20:52,6.16,0
02-04-2024 20:53,11.44,0
02-04-2024 20:54,29.46,0
02-04-2024 20:55,23.55,0
02-04-2024 20:56,22,0
02-04-2024 20:57,3.49,0
02-04-2024 20:58,23.43,0
02-04-2024 20:59,23.56,0
02-04-2024 21:00,18.03,0
02-04-2024 21:01,29.71,0
02-04-2024 21:02,9.76,0
02-04-2024 21:03,28.24,0
02-04-2024 21:04,27.44,0
02-04-2024 21:05,0.34,0
02-04-2024 21:06,13.5,0
02-04-2024 21:07,29.31,0
02-04-2024 21:08,149.24,1
02-04-2024 21:09,16.43,0
02-04-2024 21:10,29.37,0
02-04-2024 21:11,16.66,0
02-04-2024 21:12,5.69,0
02-04-2024 21:13,17.47,0
02-04-2024 21:14,6.13,0
02-04-2024 21:15,15.59,0
02-04-2024 21:16,2.22,0
02-04-2024 21:17,18.16,0
02-04-2024 21:18,15.5,0
02-04-2024 21:19,22.2,0
02-04-2024 21:20,18.92,0
02-04-2024 21:21,16.49,0
02-04-2024 21:22,20.69,0
02-04-2024 21:23,4.32,0
02-04-2024 21:24,17.86,0
02-04-2024 21:25,5.16,0
02-04-2024 21:26,27.77,0
02-04-2024 21:27,9.31,0
02-04-2024 21:28,12.91,0
02-04-2024 21:29,20.87,0
02-04-2024 21:30,13.74,0
02-04-2024 21:31,2.76,0
02-04-2024 21:32,16.6,0
02-04-2024 21:33,19.25,0
02-04-2024 21:34,21.11,0
02-04-2024 21:35,106.63,1
02-04-2024 21:36,16.91,0
02-04-2024 21:37,13.52,0
02-04-2024 21:38,20.16,0
02-04-2024 21:39,17.51,0
02-04-2024 21:40,15.77,0
02-04-2024 21:41,7.49,0
02-04-2024 21:42,0.06,0
02-04-2024 21:43,5.22,0
02-04-2024 21:44,3.51,0
02-04-2024 21:45,13.47,0
02-04-2024 21:46,18.37,0
02-04-2024 21:47,6.39,0
02-04-2024 21:48,37.96,0
02-04-2024 21:49,0.2,0
02-04-2024 21:50,23.17,0
02-04-2024 21:51,18.76,0
02-04-2024 21:52,11.21,0
02-04-2024 21:53,1.51,0
02-04-2024 21:54,18.82,0
02-04-2024 21:55,11.57,0
02-04-2024 21:56,28.09,0
02-04-2024 21:57,16.26,0
02-04-2024 21:58,28.19,0
02-04-2024 21:59,140.73,1
02-04-2024 22:00,21.77,0
02-04-2024 22:01,18.52,0
02-04-2024 22:02,22.18,0
02-04-2024 22:03,6.44,0
02-04-2024 22:04,127.89,1
02-04-2024 22:05,14.94,0
02-04-2024 22:06,22.28,0
02-04-2024 22:07,9.81,0
02-04-2024 22:08,26.7,0
02-04-2024 22:09,2.53,0
02-04-2024 22:10,24.22,0
02-04-2024 22:11,25.84,0
02-04-2024 22:12,24.52,0
02-04-2024 22:13,15.38,0
02-04-2024 22:14,13.15,0
02-04-2024 22:15,29.89,0
02-04-2024 22:16,6.88,0
02-04-2024 22:17,16.41,0
02-04-2024 22:18,20.12,0
02-04-2024 22:19,21.03,0
02-04-2024 22:20,6.12,0
02-04-2024 22:21,19.62,0
02-04-2024 22:22,24.55,0
02-04-2024 22:23,1.5,0
02-04-2024 22:24,9.85,0
02-04-2024 22:25,0.89,0
02-04-2024 22:26,10.68,0
02-04-2024 22:27,0.47,0
02-04-2024 22:28,2.31,0
02-04-2024 22:29,27.34,0
02-04-2024 22:30,10.65,0
02-04-2024 22:31,12.74,0
02-04-2024 22:32,6.46,0
02-04-2024 22:33,17.91,0
02-04-2024 22:34,17.84,0
02-04-2024 22:35,11.17,0
02-04-2024 22:36,9.99,0
02-04-2024 22:37,19.17,0
02-04-2024 22:38,29.79,0
02-04-2024 22:39,14.81,0
02-04-2024 22:40,8.5,0
02-04-2024 22:41,61.55,0
02-04-2024 22:42,11.92,0
02-04-2024 22:43,15.41,0
02-04-2024 22:44,7.6,0
02-04-2024 22:45,29.63,0
02-04-2024 22:46,8.74,0
02-04-2024 22:47,23.12,0
02-04-2024 22:48,12.82,0
02-04-2024 22:49,6.19,0
02-04-2024 22:50,23.99,0
02-04-2024 22:51,10.01,0
02-04-2024 22:52,25.96,0
02-04-2024 22:53,27.46,0
02-04-2024 22:54,25.79,0
02-04-2024 22:55,101.96,1
02-04-2024 22:56,23.62,0
02-04-2024 22:57,12.34,0
02-04-2024 22:58,26.21,0
02-04-2024 22:59,19.14,0
02-04-2024 23:00,25.01,0
02-04-2024 23:01,14.98,0
02-04-2024 23:02,16.05,0
02-04-2024 23:03,30.4,0
02-04-2024 23:04,23.52,0
02-04-2024 23:05,12.58,0
02-04-2024 23:06,15,0
02-04-2024 23:07,23.55,0
02-04-2024 23:08,93.39,1
02-04-2024 23:09,6.03,0
02-04-2024 23:10,17.71,0
02-04-2024 23:11,12.23,0
02-04-2024 23:12,14.09,0
02-04-2024 23:13,0.85,0
02-04-2024 23:14,6.3,0
02-04-2024 23:15,8.43,0
02-04-2024 23:16,21.39,0
02-04-2024 23:17,0.34,0
02-04-2024 23:18,12.26,0
02-04-2024 23:19,27.72,0
02-04-2024 23:20,3.36,0
02-04-2024 23:21,15.49,0
02-04-2024 23:22,23.6,0
02-04-2024 23:23,28.28,0
02-04-2024 23:24,22.4,0
02-04-2024 23:25,21.62,0
02-04-2024 23:26,24.79,0
02-04-2024 23:27,13.39,0
02-04-2024 23:28,24.18,0
02-04-2024 23:29,0.24,0
02-04-2024 23:30,27.74,0
02-04-2024 23:31,13.3,0
02-04-2024 23:32,16.6,0
02-04-2024 23:33,7.65,0
02-04-2024 23:34,15.74,0
02-04-2024 23:35,2.3,0
02-04-2024 23:36,26.18,0
02-04-2024 23:37,24.84,0
02-04-2024 23:38,6.48,0
02-04-2024 23:39,145.79,1
02-04-2024 23:40,23.59,0
02-04-2024 23:41,18.97,0
02-04-2024 23:42,11.21,0
02-04-2024 23:43,8.14,0
02-04-2024 23:44,6.95,0
02-04-2024 23:45,9.56,0
02-04-2024 23:46,27.11,0
02-04-2024 23:47,2.33,0
02-04-2024 23:48,24.87,0
02-04-2024 23:49,10.47,0
02-04-2024 23:50,15.65,0
02-04-2024 23:51,23.83,0
02-04-2024 23:52,26.53,0
02-04-2024 23:53,10.34,0
02-04-2024 23:54,13.86,0
02-04-2024 23:55,12.44,0
02-04-2024 23:56,0.4,0
02-04-2024 23:57,8.88,0
02-04-2024 23:58,13.78,0
02-04-2024 23:59,12.33,0
03-04-2024 00:00,21.66,0
03-04-2024 00:01,96.66,1
03-04-2024 00:02,14.68,0
03-04-2024 00:03,12.89,0
03-04-2024 00:04,22.22,0
03-04-2024 00:05,25.89,0
03-04-2024 00:06,15.96,0
03-04-2024 00:07,23.68,0
03-04-2024 00:08,8.9,0
03-04-2024 00:09,16.24,0
03-04-2024 00:10,10.36,0
03-04-2024 00:11,12.43,0
03-04-2024 00:12,21.97,0
03-04-2024 00:13,26.45,0
03-04-2024 00:14,3.64,0
03-04-2024 00:15,19.04,0
03-04-2024 00:16,17.46,0
03-04-2024 00:17,3.55,0
03-04-2024 00:18,6.36,0
03-04-2024 00:19,9.33,0
03-04-2024 00:20,5.01,0
03-04-2024 00:21,7.31,0
03-04-2024 00:22,8.03,0
03-04-2024 00:23,10.07,0
03-04-2024 00:24,22.48,0
03-04-2024 00:25,17.16,0
03-04-2024 00:26,29.59,0
03-04-2024 00:27,67.59,1
03-04-2024 00:28,22.62,0
03-04-2024 00:29,26.14,0
03-04-2024 00:30,20.37,0
03-04-2024 00:31,12.36,0
03-04-2024 00:32,22.61,0
03-04-2024 00:33,6.11,0
03-04-2024 00:34,9.83,0
03-04-2024 00:35,16.4,0
03-04-2024 00:36,17.26,0
03-04-2024 00:37,0.66,0
03-04-2024 00:38,28.35,0
03-04-2024 00:39,20.9,0
03-04-2024 00:40,14.87,0
03-04-2024 00:41,27.99,0
03-04-2024 00:42,13.17,0
03-04-2024 00:43,29.41,0
03-04-2024 00:44,15.37,0
03-04-2024 00:45,3.43,0
03-04-2024 00:46,22.94,0
03-04-2024 00:47,20.37,0
03-04-2024 00:48,23.19,0
03-04-2024 00:49,28.54,0
03-04-2024 00:50,23.29,0
03-04-2024 00:51,18.34,0
03-04-2024 00:52,25.72,0
03-04-2024 00:53,20.2,0
03-04-2024 00:54,12.24,0
03-04-2024 00:55,26.57,0
03-04-2024 00:56,6.66,0
03-04-2024 00:57,62.33,0
03-04-2024 00:58,26.45,0
03-04-2024 00:59,21.94,0
03-04-2024 01:00,20.92,0
03-04-2024 01:01,22.58,0
03-04-2024 01:02,13.95,0
03-04-2024 01:03,26.23,0
03-04-2024 01:04,6.1,0
03-04-2024 01:05,3.82,0
03-04-2024 01:06,8.57,0
03-04-2024 01:07,22.16,0
03-04-2024 01:08,15.32,0
03-04-2024 01:09,24.62,0
03-04-2024 01:10,12.14,0
03-04-2024 01:11,14.53,0
03-04-2024 01:12,0.4,0
03-04-2024 01:13,12.29,0
03-04-2024 01:14,19.43,0
03-04-2024 01:15,0.47,0
03-04-2024 01:16,8.43,0
03-04-2024 01:17,6.24,0
03-04-2024 01:18,1.26,0
03-04-2024 01:19,14.38,0
03-04-2024 01:20,5.45,0
03-04-2024 01:21,22.29,0
03-04-2024 01:22,25.44,0
03-04-2024 01:23,16.37,0
03-04-2024 01:24,29.45,0
03-04-2024 01:25,13.51,0
03-04-2024 01:26,15.4,0
03-04-2024 01:27,29.68,0
03-04-2024 01:28,6.95,0
03-04-2024 01:29,28.28,0
03-04-2024 01:30,1.29,0
03-04-2024 01:31,13.39,0
03-04-2024 01:32,2.1,0
03-04-2024 01:33,21.88,0
03-04-2024 01:34,18.25,0
03-04-2024 01:35,21.2,0
03-04-2024 01:36,11.23,0
03-04-2024 01:37,11.08,0
03-04-2024 01:38,1.36,0
03-04-2024 01:39,10.5,0
03-04-2024 01:40,27.88,0
03-04-2024 01:41,11.38,0
03-04-2024 01:42,24.94,0
03-04-2024 01:43,25.27,0
03-04-2024 01:44,11.2,0
03-04-2024 01:45,18.96,0
03-04-2024 01:46,126.1,1
03-04-2024 01:47,3.11,0
03-04-2024 01:48,1.46,0
03-04-2024 01:49,17.43,0
03-04-2024 01:50,12.78,0
03-04-2024 01:51,16.44,0
03-04-2024 01:52,15.63,0
03-04-2024 01:53,10.51,0
03-04-2024 01:54,20.32,0
03-04-2024 01:55,22.76,0
03-04-2024 01:56,0.44,0
03-04-2024 01:57,6.22,0
03-04-2024 01:58,21.4,0
03-04-2024 01:59,11.6,0
03-04-2024 02:00,111.42,1
03-04-2024 02:01,10.41,0
03-04-2024 02:02,11.72,0
03-04-2024 02:03,4.76,0
03-04-2024 02:04,7.75,0
03-04-2024 02:05,18.16,0
03-04-2024 02:06,12.99,0
03-04-2024 02:07,23.23,0
03-04-2024 02:08,25.58,0
03-04-2024 02:09,16.25,0
03-04-2024 02:10,22.75,0
03-04-2024 02:11,9.21,0
03-04-2024 02:12,12.45,0
03-04-2024 02:13,21.38,0
03-04-2024 02:14,11.59,0
03-04-2024 02:15,17.66,0
03-04-2024 02:16,5.56,0
03-04-2024 02:17,17.99,0
03-04-2024 02:18,25.85,0
03-04-2024 02:19,26.06,0
03-04-2024 02:20,21.73,0
03-04-2024 02:21,22.37,0
03-04-2024 02:22,16.74,0
03-04-2024 02:23,17.54,0
03-04-2024 02:24,4.01,0
03-04-2024 02:25,13.32,0
03-04-2024 02:26,13.52,0
